event_id,timestamp,citizen_id,cam_id,event_type,flagged,severity,duration_seconds
EVT-202603-001258,2026-03-10T02:14:54,PR-01144,LOC-018,Geolocation,N,0,43
EVT-202603-001259,2026-03-03T15:53:42,PR-01743,LOC-021,CCTV-FR,N,0,61
EVT-202603-001260,2026-03-18T11:32:25,PR-00707,LOC-030,Biometric,N,0,3
EVT-202603-001261,2026-03-03T20:20:52,PR-01996,LOC-028,ANPR,N,0,1
EVT-202603-001262,2026-03-21T07:38:56,PR-00453,LOC-013,Smartcard,N,0,7
EVT-202603-001263,2026-03-03T04:42:08,PR-01663,LOC-004,Biometric,N,0,8
EVT-202603-001264,2026-03-20T16:30:18,PR-00843,LOC-003,CCTV-FR,Y,1,90
EVT-202603-001265,2026-03-08T22:56:34,PR-00545,LOC-029,Biometric,Y,3,6
EVT-202603-001266,2026-03-11T09:23:28,PR-01652,LOC-019,Geolocation,N,0,128
EVT-202603-001267,2026-03-09T05:11:02,PR-00264,LOC-028,ANPR,N,0,3
EVT-202603-001268,2026-03-08T01:29:55,PR-02010,LOC-027,Biometric,Y,3,8
EVT-202603-001269,2026-03-07T08:50:11,PR-00079,LOC-012,ANPR,Y,2,7
EVT-202603-001270,2026-03-13T01:31:01,PR-01869,LOC-028,ANPR,N,0,6
EVT-202603-001271,2026-03-31T09:40:05,PR-00406,LOC-019,Geolocation,Y,3,58
EVT-202603-001272,2026-03-11T06:35:12,PR-00501,LOC-011,Smartcard,Y,1,4
EVT-202603-001273,2026-03-07T01:58:10,PR-02327,LOC-017,CCTV-FR,N,0,54
EVT-202603-001274,2026-03-23T15:38:26,PR-01804,LOC-025,CCTV-FR,N,0,52
EVT-202603-001275,2026-03-21T02:11:00,PR-02551,LOC-022,CCTV-FR,N,0,166
EVT-202603-001276,2026-03-22T14:50:56,PR-00518,LOC-008,ANPR,N,0,1
EVT-202603-001277,2026-03-10T16:00:30,PR-00897,LOC-012,ANPR,N,0,4
EVT-202603-001278,2026-03-13T08:03:30,PR-00499,LOC-020,Utilities,N,0,2
EVT-202603-001279,2026-03-02T00:19:48,PR-01308,LOC-022,CCTV-FR,N,0,57
EVT-202603-001280,2026-03-23T05:33:26,PR-02147,LOC-012,ANPR,N,0,5
EVT-202603-001281,2026-03-29T04:44:43,PR-00456,LOC-007,CCTV-FR,N,0,7
EVT-202603-001282,2026-03-25T19:06:28,PR-01246,LOC-008,ANPR,N,0,4
EVT-202603-001283,2026-03-07T04:13:48,PR-00160,LOC-029,Biometric,N,0,2
EVT-202603-001284,2026-03-07T16:53:30,PR-00197,LOC-020,Utilities,N,0,2
EVT-202603-001285,2026-03-19T11:24:59,PR-00741,LOC-023,ANPR,N,0,7
EVT-202603-001286,2026-03-19T06:43:04,PR-01482,LOC-005,Biometric,N,0,4
EVT-202603-001287,2026-03-17T18:54:11,PR-01732,LOC-029,Biometric,N,0,6
EVT-202603-001288,2026-03-27T16:34:25,PR-01765,LOC-019,Geolocation,N,0,19
EVT-202603-001289,2026-03-21T19:16:38,PR-02608,LOC-010,Biometric,N,0,7
EVT-202603-001290,2026-03-06T07:52:29,PR-02332,LOC-024,ANPR,N,0,7
EVT-202603-001291,2026-03-10T07:16:52,PR-01862,LOC-028,ANPR,N,0,4
EVT-202603-001292,2026-03-29T22:00:17,PR-02026,LOC-018,Geolocation,N,0,1
EVT-202603-001293,2026-03-26T04:38:49,PR-01833,LOC-022,CCTV-FR,N,0,54
EVT-202603-001294,2026-03-05T16:48:24,PR-00442,LOC-030,Biometric,N,0,6
EVT-202603-001295,2026-03-05T00:41:16,PR-00370,LOC-026,Smartcard,N,0,3
EVT-202603-001296,2026-03-07T02:11:07,PR-00914,LOC-010,Biometric,N,0,7
EVT-202603-001297,2026-03-01T18:03:29,PR-02885,LOC-019,Geolocation,N,0,149
EVT-202603-001298,2026-03-13T18:59:56,PR-02733,LOC-026,Smartcard,N,0,7
EVT-202603-001299,2026-03-18T21:59:09,PR-02838,LOC-021,CCTV-FR,N,0,6
EVT-202603-001300,2026-03-23T15:25:11,PR-00069,LOC-028,ANPR,N,0,7
EVT-202603-001301,2026-03-20T05:24:59,PR-00735,LOC-009,ANPR,Y,2,3
EVT-202603-001302,2026-03-17T13:44:31,PR-00863,LOC-021,CCTV-FR,N,0,98
EVT-202603-001303,2026-03-18T06:25:13,PR-02957,LOC-022,CCTV-FR,N,0,52
EVT-202603-001304,2026-03-20T22:43:15,PR-01023,LOC-003,CCTV-FR,N,0,139
EVT-202603-001305,2026-03-30T21:19:24,PR-00716,LOC-026,Smartcard,N,0,4
EVT-202603-001306,2026-03-08T04:55:54,PR-01992,LOC-029,Biometric,N,0,3
EVT-202603-001307,2026-03-29T03:20:22,PR-00244,LOC-022,CCTV-FR,N,0,112
EVT-202603-001308,2026-03-21T05:01:53,PR-02044,LOC-012,ANPR,Y,3,7
EVT-202603-001309,2026-03-21T04:07:19,PR-00160,LOC-008,ANPR,N,0,7
EVT-202603-001310,2026-03-10T19:38:33,PR-01307,LOC-009,ANPR,N,0,7
EVT-202603-001311,2026-03-23T12:21:10,PR-02431,LOC-002,ANPR,Y,1,5
EVT-202603-001312,2026-03-03T09:05:09,PR-01009,LOC-022,CCTV-FR,Y,4,94
EVT-202603-001313,2026-03-14T09:17:53,PR-01369,LOC-014,CCTV-FR,N,0,122
EVT-202603-001314,2026-03-05T01:00:35,PR-02747,LOC-015,CCTV-FR,N,0,96
EVT-202603-001315,2026-03-17T01:16:22,PR-00073,LOC-022,CCTV-FR,N,0,92
EVT-202603-001316,2026-03-17T10:11:13,PR-01135,LOC-005,Biometric,N,0,4
EVT-202603-001317,2026-03-05T09:55:10,PR-02759,LOC-005,Biometric,N,0,8
EVT-202603-001318,2026-03-13T13:25:04,PR-00862,LOC-018,Geolocation,N,0,8
EVT-202603-001319,2026-03-02T14:39:19,PR-00311,LOC-028,ANPR,N,0,6
EVT-202603-001320,2026-03-21T17:53:22,PR-00039,LOC-020,Utilities,N,0,2
EVT-202603-001321,2026-03-16T19:46:22,PR-01473,LOC-029,Biometric,N,0,2
EVT-202603-001322,2026-03-11T15:11:06,PR-02331,LOC-028,ANPR,N,0,8
EVT-202603-001323,2026-03-20T08:59:00,PR-02127,LOC-025,CCTV-FR,N,0,97
EVT-202603-001324,2026-03-16T21:25:20,PR-02344,LOC-029,Biometric,N,0,6
EVT-202603-001325,2026-03-11T06:54:12,PR-00778,LOC-002,ANPR,N,0,3
EVT-202603-001326,2026-03-18T05:30:26,PR-02560,LOC-017,CCTV-FR,N,0,32
EVT-202603-001327,2026-03-25T20:34:32,PR-01438,LOC-001,ANPR,N,0,1
EVT-202603-001328,2026-03-20T01:56:31,PR-01813,LOC-020,Utilities,N,0,6
EVT-202603-001329,2026-03-30T17:03:41,PR-02215,LOC-005,Biometric,N,0,3
EVT-202603-001330,2026-03-12T17:27:28,PR-02048,LOC-008,ANPR,N,0,1
EVT-202603-001331,2026-03-11T16:33:27,PR-02949,LOC-030,Biometric,N,0,6
EVT-202603-001332,2026-03-26T06:00:36,PR-00132,LOC-028,ANPR,N,0,4
EVT-202603-001333,2026-03-24T05:34:15,PR-01925,LOC-003,CCTV-FR,N,0,10
EVT-202603-001334,2026-03-05T15:12:46,PR-00184,LOC-001,ANPR,N,0,4
EVT-202603-001335,2026-03-19T07:21:44,PR-01888,LOC-021,CCTV-FR,N,0,149
EVT-202603-001336,2026-03-09T21:05:16,PR-01168,LOC-029,Biometric,N,0,3
EVT-202603-001337,2026-03-17T08:37:17,PR-01378,LOC-020,Utilities,N,0,2
EVT-202603-001338,2026-03-05T16:36:09,PR-02429,LOC-005,Biometric,N,0,6
EVT-202603-001339,2026-03-31T15:59:17,PR-00130,LOC-006,Smartcard,N,0,5
EVT-202603-001340,2026-03-23T23:02:25,PR-00212,LOC-014,CCTV-FR,N,0,134
EVT-202603-001341,2026-03-27T01:14:39,PR-00970,LOC-015,CCTV-FR,N,0,156
EVT-202603-001342,2026-03-18T15:46:26,PR-01580,LOC-023,ANPR,N,0,8
EVT-202603-001343,2026-03-05T06:29:14,PR-00402,LOC-006,Smartcard,N,0,3
EVT-202603-001344,2026-03-21T01:29:58,PR-00149,LOC-007,CCTV-FR,N,0,6
EVT-202603-001345,2026-03-12T23:30:03,PR-02976,LOC-021,CCTV-FR,N,0,109
EVT-202603-001346,2026-03-16T18:02:11,PR-01747,LOC-002,ANPR,N,0,1
EVT-202603-001347,2026-03-29T02:10:47,PR-01888,LOC-018,Geolocation,N,0,21
EVT-202603-001348,2026-03-31T09:50:45,PR-01636,LOC-001,ANPR,N,0,2
EVT-202603-001349,2026-03-25T18:56:10,PR-02302,LOC-021,CCTV-FR,N,0,108
EVT-202603-001350,2026-03-02T07:39:36,PR-01378,LOC-002,ANPR,N,0,6
EVT-202603-001351,2026-03-10T06:17:59,PR-00590,LOC-028,ANPR,N,0,2
EVT-202603-001352,2026-03-21T03:12:37,PR-00852,LOC-011,Smartcard,N,0,3
EVT-202603-001353,2026-03-26T08:24:35,PR-02017,LOC-024,ANPR,N,0,3
EVT-202603-001354,2026-03-29T22:13:28,PR-01584,LOC-017,CCTV-FR,N,0,90
EVT-202603-001355,2026-03-03T08:01:25,PR-01973,LOC-026,Smartcard,N,0,5
EVT-202603-001356,2026-03-04T04:15:21,PR-02030,LOC-004,Biometric,Y,1,6
EVT-202603-001357,2026-03-25T09:48:38,PR-02014,LOC-010,Biometric,N,0,8
EVT-202603-001358,2026-03-29T06:59:04,PR-01591,LOC-021,CCTV-FR,N,0,20
EVT-202603-001359,2026-03-12T20:22:27,PR-00230,LOC-018,Geolocation,Y,5,150
EVT-202603-001360,2026-03-13T11:18:42,PR-00349,LOC-016,CCTV-FR,N,0,78
EVT-202603-001361,2026-03-16T14:23:34,PR-00282,LOC-015,CCTV-FR,N,0,26
EVT-202603-001362,2026-03-31T17:26:17,PR-01750,LOC-011,Smartcard,N,0,1
EVT-202603-001363,2026-03-14T17:02:16,PR-00244,LOC-025,CCTV-FR,N,0,69
EVT-202603-001364,2026-03-19T20:57:18,PR-00816,LOC-014,CCTV-FR,N,0,98
EVT-202603-001365,2026-03-12T09:48:41,PR-02296,LOC-002,ANPR,N,0,4
EVT-202603-001366,2026-03-26T02:20:15,PR-01380,LOC-009,ANPR,Y,1,7
EVT-202603-001367,2026-03-15T05:23:13,PR-00992,LOC-016,CCTV-FR,N,0,153
EVT-202603-001368,2026-03-06T22:52:36,PR-02635,LOC-027,Biometric,N,0,5
EVT-202603-001369,2026-03-17T11:04:09,PR-01782,LOC-014,CCTV-FR,N,0,125
EVT-202603-001370,2026-03-01T23:33:54,PR-00927,LOC-019,Geolocation,N,0,151
EVT-202603-001371,2026-03-26T08:42:14,PR-02671,LOC-029,Biometric,N,0,4
EVT-202603-001372,2026-03-02T22:10:23,PR-01996,LOC-009,ANPR,N,0,3
EVT-202603-001373,2026-03-09T22:02:42,PR-02181,LOC-028,ANPR,N,0,4
EVT-202603-001374,2026-03-07T04:17:55,PR-02588,LOC-012,ANPR,N,0,8
EVT-202603-001375,2026-03-18T23:52:54,PR-01678,LOC-017,CCTV-FR,N,0,83
EVT-202603-001376,2026-03-13T01:31:30,PR-00383,LOC-013,Smartcard,N,0,7
EVT-202603-001377,2026-03-30T14:12:50,PR-01609,LOC-029,Biometric,N,0,7
EVT-202603-001378,2026-03-18T22:57:24,PR-02936,LOC-023,ANPR,N,0,8
EVT-202603-001379,2026-03-07T05:00:38,PR-00432,LOC-024,ANPR,N,0,4
EVT-202603-001380,2026-03-14T15:53:30,PR-00760,LOC-023,ANPR,N,0,3
EVT-202603-001381,2026-03-22T12:55:31,PR-00663,LOC-016,CCTV-FR,N,0,41
EVT-202603-001382,2026-03-06T18:54:40,PR-00879,LOC-028,ANPR,N,0,8
EVT-202603-001383,2026-03-24T13:33:07,PR-01382,LOC-022,CCTV-FR,N,0,144
EVT-202603-001384,2026-03-12T10:55:30,PR-00294,LOC-019,Geolocation,N,0,68
EVT-202603-001385,2026-03-23T19:26:06,PR-01812,LOC-013,Smartcard,N,0,1
EVT-202603-001386,2026-03-20T05:55:04,PR-00423,LOC-014,CCTV-FR,Y,2,62
EVT-202603-001387,2026-03-20T04:18:54,PR-02965,LOC-002,ANPR,N,0,1
EVT-202603-001388,2026-03-20T12:34:31,PR-00018,LOC-010,Biometric,N,0,1
EVT-202603-001389,2026-03-08T13:44:06,PR-02139,LOC-019,Geolocation,N,0,33
EVT-202603-001390,2026-03-15T20:03:02,PR-00667,LOC-006,Smartcard,N,0,7
EVT-202603-001391,2026-03-14T18:22:13,PR-00379,LOC-014,CCTV-FR,N,0,57
EVT-202603-001392,2026-03-11T01:45:24,PR-00740,LOC-020,Utilities,N,0,7
EVT-202603-001393,2026-03-26T02:55:23,PR-00098,LOC-001,ANPR,N,0,2
EVT-202603-001394,2026-03-01T15:11:34,PR-01632,LOC-014,CCTV-FR,N,0,169
EVT-202603-001395,2026-03-11T16:52:14,PR-02198,LOC-013,Smartcard,Y,2,4
EVT-202603-001396,2026-03-21T09:56:55,PR-01787,LOC-014,CCTV-FR,N,0,107
EVT-202603-001397,2026-03-26T15:45:59,PR-01534,LOC-001,ANPR,N,0,7
EVT-202603-001398,2026-03-31T11:29:23,PR-01970,LOC-018,Geolocation,Y,2,73
EVT-202603-001399,2026-03-27T08:47:42,PR-00934,LOC-003,CCTV-FR,N,0,166
EVT-202603-001400,2026-03-01T20:20:55,PR-01725,LOC-026,Smartcard,N,0,1
EVT-202603-001401,2026-03-02T08:46:18,PR-01162,LOC-002,ANPR,N,0,2
EVT-202603-001402,2026-03-31T18:14:21,PR-01892,LOC-014,CCTV-FR,N,0,56
EVT-202603-001403,2026-03-02T12:20:32,PR-01926,LOC-002,ANPR,N,0,3
EVT-202603-001404,2026-03-24T07:59:54,PR-00864,LOC-029,Biometric,N,0,3
EVT-202603-001405,2026-03-07T17:01:30,PR-00070,LOC-013,Smartcard,N,0,7
EVT-202603-001406,2026-03-20T01:56:03,PR-02558,LOC-005,Biometric,N,0,4
EVT-202603-001407,2026-03-25T17:52:42,PR-02763,LOC-021,CCTV-FR,N,0,80
EVT-202603-001408,2026-03-05T07:37:51,PR-00636,LOC-017,CCTV-FR,N,0,151
EVT-202603-001409,2026-03-28T22:56:15,PR-00511,LOC-013,Smartcard,N,0,8
EVT-202603-001410,2026-03-05T15:25:32,PR-00079,LOC-011,Smartcard,N,0,4
EVT-202603-001411,2026-03-27T16:52:41,PR-01356,LOC-009,ANPR,N,0,7
EVT-202603-001412,2026-03-10T04:20:50,PR-02341,LOC-004,Biometric,N,0,5
EVT-202603-001413,2026-03-12T21:38:37,PR-02377,LOC-011,Smartcard,Y,2,6
EVT-202603-001414,2026-03-07T21:35:57,PR-02765,LOC-008,ANPR,N,0,6
EVT-202603-001415,2026-03-16T11:35:09,PR-02601,LOC-029,Biometric,N,0,4
EVT-202603-001416,2026-03-12T16:44:21,PR-01081,LOC-004,Biometric,N,0,4
EVT-202603-001417,2026-03-02T10:23:42,PR-01600,LOC-013,Smartcard,N,0,8
EVT-202603-001418,2026-03-06T18:06:57,PR-02979,LOC-017,CCTV-FR,N,0,92
EVT-202603-001419,2026-03-15T23:06:27,PR-00068,LOC-028,ANPR,N,0,6
EVT-202603-001420,2026-03-09T04:36:02,PR-01186,LOC-016,CCTV-FR,N,0,135
EVT-202603-001421,2026-03-21T16:58:41,PR-02380,LOC-012,ANPR,N,0,5
EVT-202603-001422,2026-03-28T10:58:11,PR-00632,LOC-020,Utilities,N,0,7
EVT-202603-001423,2026-03-13T18:24:05,PR-01875,LOC-006,Smartcard,N,0,2
EVT-202603-001424,2026-03-01T10:02:33,PR-02318,LOC-018,Geolocation,N,0,64
EVT-202603-001425,2026-03-12T16:48:43,PR-00941,LOC-006,Smartcard,N,0,4
EVT-202603-001426,2026-03-18T23:25:32,PR-02577,LOC-022,CCTV-FR,N,0,88
EVT-202603-001427,2026-03-20T01:46:13,PR-00497,LOC-003,CCTV-FR,N,0,91
EVT-202603-001428,2026-03-15T22:23:25,PR-02309,LOC-007,CCTV-FR,N,0,142
EVT-202603-001429,2026-03-12T07:43:05,PR-01424,LOC-018,Geolocation,N,0,155
EVT-202603-001430,2026-03-26T11:58:22,PR-02827,LOC-008,ANPR,N,0,5
EVT-202603-001431,2026-03-05T15:50:58,PR-00694,LOC-020,Utilities,N,0,3
EVT-202603-001432,2026-03-13T17:04:57,PR-00814,LOC-030,Biometric,N,0,2
EVT-202603-001433,2026-03-10T04:00:16,PR-01113,LOC-008,ANPR,Y,1,4
EVT-202603-001434,2026-03-15T13:33:16,PR-02997,LOC-020,Utilities,N,0,5
EVT-202603-001435,2026-03-02T00:24:43,PR-02501,LOC-001,ANPR,N,0,4
EVT-202603-001436,2026-03-06T19:59:55,PR-00606,LOC-024,ANPR,N,0,4
EVT-202603-001437,2026-03-27T23:19:20,PR-00471,LOC-023,ANPR,N,0,7
EVT-202603-001438,2026-03-06T16:11:40,PR-00640,LOC-011,Smartcard,N,0,6
EVT-202603-001439,2026-03-13T09:47:24,PR-00420,LOC-021,CCTV-FR,N,0,85
EVT-202603-001440,2026-03-20T06:34:19,PR-00920,LOC-003,CCTV-FR,N,0,7
EVT-202603-001441,2026-03-23T23:28:45,PR-01252,LOC-015,CCTV-FR,N,0,92
EVT-202603-001442,2026-03-14T12:11:35,PR-02161,LOC-011,Smartcard,N,0,3
EVT-202603-001443,2026-03-25T01:11:56,PR-01471,LOC-008,ANPR,N,0,8
EVT-202603-001444,2026-03-01T09:56:28,PR-00798,LOC-028,ANPR,N,0,8
EVT-202603-001445,2026-03-08T19:03:05,PR-02217,LOC-021,CCTV-FR,N,0,180
EVT-202603-001446,2026-03-24T08:03:14,PR-02162,LOC-010,Biometric,N,0,1
EVT-202603-001447,2026-03-07T20:18:39,PR-00394,LOC-002,ANPR,Y,1,6
EVT-202603-001448,2026-03-02T23:25:04,PR-01367,LOC-020,Utilities,N,0,8
EVT-202603-001449,2026-03-07T20:40:22,PR-00572,LOC-005,Biometric,N,0,1
EVT-202603-001450,2026-03-14T15:37:35,PR-00918,LOC-008,ANPR,N,0,2
EVT-202603-001451,2026-03-13T20:33:51,PR-00233,LOC-005,Biometric,Y,2,3
EVT-202603-001452,2026-03-19T22:46:12,PR-02677,LOC-010,Biometric,N,0,4
EVT-202603-001453,2026-03-11T14:41:58,PR-00655,LOC-011,Smartcard,N,0,5
EVT-202603-001454,2026-03-14T18:15:23,PR-01374,LOC-021,CCTV-FR,N,0,96
EVT-202603-001455,2026-03-02T22:12:10,PR-01027,LOC-003,CCTV-FR,N,0,119
EVT-202603-001456,2026-03-27T14:54:58,PR-02266,LOC-018,Geolocation,N,0,108
EVT-202603-001457,2026-03-08T00:06:51,PR-00482,LOC-004,Biometric,N,0,5
EVT-202603-001458,2026-03-29T01:19:59,PR-01186,LOC-004,Biometric,N,0,7
EVT-202603-001459,2026-03-30T00:27:14,PR-02176,LOC-020,Utilities,N,0,7
EVT-202603-001460,2026-03-24T08:16:58,PR-01621,LOC-003,CCTV-FR,N,0,136
EVT-202603-001461,2026-03-13T10:37:14,PR-02431,LOC-002,ANPR,N,0,4
EVT-202603-001462,2026-03-07T21:58:43,PR-00007,LOC-003,CCTV-FR,Y,1,118
EVT-202603-001463,2026-03-25T18:46:38,PR-00445,LOC-014,CCTV-FR,N,0,145
EVT-202603-001464,2026-03-17T23:20:56,PR-00356,LOC-023,ANPR,N,0,7
EVT-202603-001465,2026-03-25T15:19:41,PR-02298,LOC-014,CCTV-FR,N,0,73
EVT-202603-001466,2026-03-11T16:25:46,PR-01839,LOC-029,Biometric,Y,3,8
EVT-202603-001467,2026-03-22T00:40:27,PR-01354,LOC-010,Biometric,N,0,8
EVT-202603-001468,2026-03-05T04:18:21,PR-00028,LOC-023,ANPR,N,0,3
EVT-202603-001469,2026-03-25T03:52:15,PR-01865,LOC-016,CCTV-FR,Y,1,157
EVT-202603-001470,2026-03-04T17:41:47,PR-01926,LOC-014,CCTV-FR,Y,1,96
EVT-202603-001471,2026-03-07T06:18:57,PR-00509,LOC-030,Biometric,N,0,3
EVT-202603-001472,2026-03-23T02:22:03,PR-00807,LOC-024,ANPR,N,0,4
EVT-202603-001473,2026-03-27T20:31:30,PR-01016,LOC-016,CCTV-FR,N,0,66
EVT-202603-001474,2026-03-16T09:58:51,PR-02998,LOC-026,Smartcard,N,0,4
EVT-202603-001475,2026-03-14T23:01:00,PR-02123,LOC-020,Utilities,Y,3,1
EVT-202603-001476,2026-03-29T07:04:51,PR-01538,LOC-013,Smartcard,N,0,8
EVT-202603-001477,2026-03-30T03:43:08,PR-02804,LOC-015,CCTV-FR,N,0,142
EVT-202603-001478,2026-03-23T09:08:17,PR-00204,LOC-010,Biometric,N,0,2
EVT-202603-001479,2026-03-28T01:48:59,PR-01562,LOC-014,CCTV-FR,N,0,44
EVT-202603-001480,2026-03-23T19:53:32,PR-02444,LOC-027,Biometric,N,0,6
EVT-202603-001481,2026-03-25T09:21:31,PR-01392,LOC-007,CCTV-FR,N,0,136
EVT-202603-001482,2026-03-21T04:28:30,PR-01607,LOC-006,Smartcard,N,0,4
EVT-202603-001483,2026-03-17T08:40:14,PR-01059,LOC-029,Biometric,N,0,4
EVT-202603-001484,2026-03-31T16:36:03,PR-02855,LOC-009,ANPR,N,0,1
EVT-202603-001485,2026-03-01T18:59:13,PR-00405,LOC-020,Utilities,N,0,7
EVT-202603-001486,2026-03-21T02:40:42,PR-02766,LOC-022,CCTV-FR,N,0,119
EVT-202603-001487,2026-03-06T22:08:03,PR-00783,LOC-007,CCTV-FR,N,0,172
EVT-202603-001488,2026-03-08T18:39:23,PR-00820,LOC-021,CCTV-FR,N,0,72
EVT-202603-001489,2026-03-25T23:47:16,PR-02394,LOC-027,Biometric,N,0,6
EVT-202603-001490,2026-03-24T11:03:06,PR-01432,LOC-023,ANPR,N,0,6
EVT-202603-001491,2026-03-22T15:42:48,PR-00838,LOC-002,ANPR,N,0,4
EVT-202603-001492,2026-03-06T04:53:51,PR-00212,LOC-001,ANPR,N,0,1
EVT-202603-001493,2026-03-15T07:30:42,PR-02751,LOC-015,CCTV-FR,N,0,111
EVT-202603-001494,2026-03-10T09:46:54,PR-00104,LOC-025,CCTV-FR,N,0,101
EVT-202603-001495,2026-03-29T00:48:43,PR-00759,LOC-006,Smartcard,N,0,6
EVT-202603-001496,2026-03-12T07:53:33,PR-01942,LOC-023,ANPR,Y,2,2
EVT-202603-001497,2026-03-28T22:11:40,PR-02953,LOC-026,Smartcard,Y,2,1
EVT-202603-001498,2026-03-08T05:43:25,PR-00660,LOC-003,CCTV-FR,N,0,2
EVT-202603-001499,2026-03-04T12:59:26,PR-00328,LOC-024,ANPR,Y,2,3
EVT-202603-001500,2026-03-21T21:15:45,PR-01812,LOC-019,Geolocation,Y,5,24
EVT-202603-001501,2026-03-31T10:22:02,PR-02776,LOC-012,ANPR,N,0,7
EVT-202603-001502,2026-03-23T07:43:03,PR-00394,LOC-026,Smartcard,N,0,6
EVT-202603-001503,2026-03-22T14:27:59,PR-00084,LOC-004,Biometric,N,0,3
EVT-202603-001504,2026-03-28T18:39:51,PR-00135,LOC-023,ANPR,N,0,8
EVT-202603-001505,2026-03-25T14:58:57,PR-00647,LOC-029,Biometric,N,0,1
EVT-202603-001506,2026-03-21T16:51:23,PR-02560,LOC-027,Biometric,N,0,6
EVT-202603-001507,2026-03-14T06:02:46,PR-02314,LOC-010,Biometric,N,0,7
EVT-202603-001508,2026-03-19T12:11:54,PR-01249,LOC-014,CCTV-FR,N,0,49
EVT-202603-001509,2026-03-08T08:39:36,PR-01136,LOC-004,Biometric,N,0,3
EVT-202603-001510,2026-03-10T18:22:36,PR-01376,LOC-012,ANPR,N,0,3
EVT-202603-001511,2026-03-20T04:05:27,PR-02302,LOC-027,Biometric,N,0,3
EVT-202603-001512,2026-03-23T23:15:19,PR-00534,LOC-029,Biometric,Y,3,8
EVT-202603-001513,2026-03-12T14:12:27,PR-02413,LOC-022,CCTV-FR,N,0,164
EVT-202603-001514,2026-03-20T18:20:14,PR-01869,LOC-011,Smartcard,Y,3,7
EVT-202603-001515,2026-03-19T12:31:24,PR-01575,LOC-018,Geolocation,N,0,19
EVT-202603-001516,2026-03-03T14:14:26,PR-00887,LOC-014,CCTV-FR,N,0,145
EVT-202603-001517,2026-03-11T08:03:40,PR-02912,LOC-014,CCTV-FR,N,0,83
EVT-202603-001518,2026-03-29T16:29:48,PR-01763,LOC-025,CCTV-FR,N,0,35
EVT-202603-001519,2026-03-05T18:45:49,PR-02525,LOC-003,CCTV-FR,N,0,75
EVT-202603-001520,2026-03-03T21:44:14,PR-00811,LOC-003,CCTV-FR,Y,5,38
EVT-202603-001521,2026-03-29T11:23:59,PR-00295,LOC-026,Smartcard,Y,1,3
EVT-202603-001522,2026-03-24T13:26:41,PR-02337,LOC-028,ANPR,N,0,2
EVT-202603-001523,2026-03-29T08:09:38,PR-02157,LOC-016,CCTV-FR,N,0,141
EVT-202603-001524,2026-03-02T12:17:40,PR-02247,LOC-027,Biometric,N,0,1
EVT-202603-001525,2026-03-01T21:40:24,PR-00991,LOC-018,Geolocation,N,0,153
EVT-202603-001526,2026-03-31T08:15:58,PR-02304,LOC-025,CCTV-FR,N,0,151
EVT-202603-001527,2026-03-28T15:38:22,PR-01484,LOC-020,Utilities,N,0,3
EVT-202603-001528,2026-03-08T04:52:19,PR-02763,LOC-027,Biometric,N,0,2
EVT-202603-001529,2026-03-05T20:52:53,PR-00380,LOC-014,CCTV-FR,N,0,37
EVT-202603-001530,2026-03-22T01:29:41,PR-00004,LOC-018,Geolocation,N,0,77
EVT-202603-001531,2026-03-07T10:23:12,PR-02240,LOC-026,Smartcard,N,0,2
EVT-202603-001532,2026-03-14T12:05:11,PR-00061,LOC-013,Smartcard,N,0,2
EVT-202603-001533,2026-03-04T07:11:55,PR-01555,LOC-009,ANPR,N,0,1
EVT-202603-001534,2026-03-22T12:13:55,PR-02326,LOC-023,ANPR,N,0,6
EVT-202603-001535,2026-03-23T14:49:36,PR-02227,LOC-027,Biometric,Y,1,6
EVT-202603-001536,2026-03-31T13:00:53,PR-02518,LOC-003,CCTV-FR,N,0,146
EVT-202603-001537,2026-03-20T21:34:38,PR-02439,LOC-027,Biometric,N,0,6
EVT-202603-001538,2026-03-04T10:08:23,PR-02634,LOC-006,Smartcard,N,0,8
EVT-202603-001539,2026-03-20T05:09:56,PR-01215,LOC-004,Biometric,N,0,2
EVT-202603-001540,2026-03-26T08:40:27,PR-01286,LOC-007,CCTV-FR,Y,1,138
EVT-202603-001541,2026-03-15T10:35:08,PR-01840,LOC-017,CCTV-FR,N,0,115
EVT-202603-001542,2026-03-22T13:11:13,PR-00796,LOC-011,Smartcard,Y,1,1
EVT-202603-001543,2026-03-28T01:12:07,PR-00745,LOC-016,CCTV-FR,N,0,79
EVT-202603-001544,2026-03-06T11:48:45,PR-01231,LOC-024,ANPR,Y,3,2
EVT-202603-001545,2026-03-03T01:52:38,PR-02764,LOC-028,ANPR,N,0,1
EVT-202603-001546,2026-03-21T14:03:51,PR-01495,LOC-007,CCTV-FR,N,0,145
EVT-202603-001547,2026-03-13T21:59:42,PR-02087,LOC-022,CCTV-FR,Y,2,155
EVT-202603-001548,2026-03-25T17:33:13,PR-00734,LOC-030,Biometric,Y,2,4
EVT-202603-001549,2026-03-14T02:11:10,PR-02002,LOC-010,Biometric,Y,1,4
EVT-202603-001550,2026-03-20T15:04:30,PR-00299,LOC-030,Biometric,N,0,8
EVT-202603-001551,2026-03-20T12:31:23,PR-00639,LOC-015,CCTV-FR,N,0,98
EVT-202603-001552,2026-03-23T14:25:15,PR-01638,LOC-008,ANPR,N,0,8
