search_id,timestamp,citizen_id,category,flagged_category,device_type
SR-0003114,2026-05-11 01:49:00,PR-00812,Cultural and religious gatherings,Y,Laptop
SR-0003115,2026-04-26 02:50:00,PR-02821,Entertainment,N,Phone
SR-0003116,2026-02-19 03:06:00,PR-02103,Shopping,N,Phone
SR-0003117,2026-03-23 05:26:00,PR-00238,Independent media,Y,Skills Institute Terminal
SR-0003118,2026-01-10 15:58:00,PR-00855,Shopping,N,Laptop
SR-0003119,2026-05-01 05:58:00,PR-00391,Entertainment,N,Laptop
SR-0003120,2026-05-04 16:23:00,PR-02562,Score appeal process,Y,Phone
SR-0003121,2026-01-15 08:25:00,PR-00493,Entertainment,N,Laptop
SR-0003122,2026-04-08 05:41:00,PR-02346,Shopping,N,Laptop
SR-0003123,2026-05-09 03:17:00,PR-01924,Local news,N,Laptop
SR-0003124,2026-02-16 23:48:00,PR-01745,Independent media,Y,Phone
SR-0003125,2026-02-16 03:43:00,PR-01782,Banned political parties,Y,Laptop
SR-0003126,2026-01-09 21:43:00,PR-02321,Shopping,N,Phone
SR-0003127,2026-06-18 12:16:00,PR-02555,Foreign news,Y,Phone
SR-0003128,2026-04-21 13:16:00,PR-01635,Civic education,N,Phone
SR-0003129,2026-05-17 19:20:00,PR-02798,Entertainment,N,Phone
SR-0003130,2026-04-21 01:22:00,PR-02821,Travel domestic (permitted),N,Laptop
SR-0003131,2026-04-05 12:56:00,PR-01201,Local news,N,Laptop
SR-0003132,2026-06-20 11:29:00,PR-01724,VPN tools,Y,Phone
SR-0003133,2026-04-13 16:42:00,PR-01105,Entertainment,N,Phone
SR-0003134,2026-04-08 08:31:00,PR-01331,Entertainment,N,Phone
SR-0003135,2026-05-03 04:59:00,PR-01759,Protest organisation,Y,Laptop
SR-0003136,2026-04-22 21:54:00,PR-01728,Shopping,N,Public Library Terminal
SR-0003137,2026-02-15 03:05:00,PR-01070,Health,N,Skills Institute Terminal
SR-0003138,2026-05-12 15:24:00,PR-01635,Privacy tools,Y,Laptop
SR-0003139,2026-03-06 23:52:00,PR-00851,Entertainment,N,Phone
SR-0003140,2026-06-05 19:25:00,PR-00460,Foreign news,Y,Phone
SR-0003141,2026-05-01 10:18:00,PR-01105,Entertainment,N,Laptop
SR-0003142,2026-02-19 16:08:00,PR-00182,Independent media,Y,Phone
SR-0003143,2026-05-21 08:00:00,PR-01448,Recipes,N,Laptop
SR-0003144,2026-05-24 13:14:00,PR-00764,Local news,N,Phone
SR-0003145,2026-04-08 01:37:00,PR-02826,Shopping,N,Skills Institute Terminal
SR-0003146,2026-03-22 16:17:00,PR-02443,Shopping,N,Phone
SR-0003147,2026-01-22 13:09:00,PR-02300,Emigration procedures,Y,Laptop
SR-0003148,2026-05-15 21:18:00,PR-00840,Encryption software,Y,Phone
SR-0003149,2026-04-05 06:04:00,PR-00234,Recipes,N,Phone
SR-0003150,2026-02-19 22:56:00,PR-02205,Local news,N,Laptop
SR-0003151,2026-01-31 12:32:00,PR-01241,Travel domestic (permitted),N,Laptop
SR-0003152,2026-05-29 16:05:00,PR-01233,Entertainment,N,Laptop
SR-0003153,2026-05-28 19:33:00,PR-01404,Score appeal process,Y,Skills Institute Terminal
SR-0003154,2026-06-11 08:26:00,PR-00597,Foreign news,Y,Phone
SR-0003155,2026-03-04 16:12:00,PR-01083,Travel domestic (permitted),N,Skills Institute Terminal
SR-0003156,2026-03-18 12:04:00,PR-01413,Health,N,Laptop
SR-0003157,2026-01-17 17:30:00,PR-00657,Sports,N,Laptop
SR-0003158,2026-06-05 19:06:00,PR-00083,Entertainment,N,Phone
SR-0003159,2026-06-13 23:15:00,PR-00951,Local news,N,Public Library Terminal
SR-0003160,2026-01-22 19:17:00,PR-01825,Sports,N,Phone
SR-0003161,2026-04-08 00:25:00,PR-01080,Weather,N,Laptop
SR-0003162,2026-01-05 03:54:00,PR-01883,Emigration procedures,Y,Phone
SR-0003163,2026-04-05 06:38:00,PR-02058,Travel domestic (permitted),N,Phone
SR-0003164,2026-02-01 13:11:00,PR-00348,Social credit system criticism,Y,Laptop
SR-0003165,2026-02-17 18:28:00,PR-00148,Recipes,N,Phone
SR-0003166,2026-02-27 22:01:00,PR-01748,Cultural and religious gatherings,Y,Laptop
SR-0003167,2026-04-20 06:22:00,PR-02150,Foreign news,Y,Phone
SR-0003168,2026-05-07 15:06:00,PR-02091,Health,N,Public Library Terminal
SR-0003169,2026-05-21 11:09:00,PR-00771,Sports,N,Phone
SR-0003170,2026-03-07 00:19:00,PR-00601,Health,N,Laptop
SR-0003171,2026-03-27 18:08:00,PR-01595,Travel domestic (permitted),N,Laptop
SR-0003172,2026-04-22 08:15:00,PR-02741,Weather,N,Laptop
SR-0003173,2026-01-14 02:37:00,PR-02021,Local news,N,Laptop
SR-0003174,2026-01-18 11:22:00,PR-00610,Local news,N,Phone
SR-0003175,2026-05-06 10:05:00,PR-01123,Sports,N,Public Library Terminal
SR-0003176,2026-04-10 04:05:00,PR-01642,Local news,N,Phone
SR-0003177,2026-02-15 21:26:00,PR-02030,Sports,N,Laptop
SR-0003178,2026-02-16 05:30:00,PR-00923,Foreign news,Y,Phone
SR-0003179,2026-01-04 15:09:00,PR-01062,Local news,N,Public Library Terminal
SR-0003180,2026-02-20 04:14:00,PR-00910,Shopping,N,Phone
SR-0003181,2026-05-02 01:48:00,PR-02486,Weather,N,Phone
SR-0003182,2026-06-11 17:45:00,PR-01136,Local news,N,Phone
SR-0003183,2026-02-11 20:38:00,PR-00234,Entertainment,N,Phone
SR-0003184,2026-02-26 15:52:00,PR-00764,Recipes,N,Laptop
SR-0003185,2026-01-30 16:57:00,PR-01231,Sports,N,Phone
SR-0003186,2026-04-19 07:36:00,PR-01260,Recipes,N,Phone
SR-0003187,2026-02-23 12:19:00,PR-02833,Recipes,N,Laptop
SR-0003188,2026-01-04 16:36:00,PR-01385,Banned political parties,Y,Phone
SR-0003189,2026-03-09 05:32:00,PR-02191,Entertainment,N,Public Library Terminal
SR-0003190,2026-03-24 11:29:00,PR-00797,Local news,N,Laptop
SR-0003191,2026-03-31 09:41:00,PR-00274,Civic education,N,Public Library Terminal
SR-0003192,2026-03-11 07:31:00,PR-00650,Recipes,N,Phone
SR-0003193,2026-02-21 22:31:00,PR-00753,Independent media,Y,Phone
SR-0003194,2026-03-16 15:59:00,PR-01534,Entertainment,N,Skills Institute Terminal
SR-0003195,2026-01-17 05:13:00,PR-02483,Local news,N,Laptop
SR-0003196,2026-04-22 14:08:00,PR-02757,Recipes,N,Laptop
SR-0003197,2026-06-06 16:22:00,PR-01787,Local news,N,Phone
SR-0003198,2026-02-03 02:13:00,PR-02897,Sports,N,Phone
SR-0003199,2026-06-06 04:15:00,PR-00168,Sports,N,Phone
SR-0003200,2026-05-14 19:53:00,PR-02926,Local news,N,Phone
SR-0003201,2026-05-21 06:27:00,PR-02561,Social credit system criticism,Y,Phone
SR-0003202,2026-01-08 19:14:00,PR-02246,Entertainment,N,Phone
SR-0003203,2026-05-31 00:35:00,PR-00425,Encryption software,Y,Phone
SR-0003204,2026-02-22 18:43:00,PR-00324,Score appeal process,Y,Phone
SR-0003205,2026-03-21 23:50:00,PR-00360,Recipes,N,Public Library Terminal
SR-0003206,2026-02-03 01:10:00,PR-01045,Health,N,Phone
SR-0003207,2026-02-16 10:43:00,PR-01304,Shopping,N,Phone
SR-0003208,2026-04-24 05:42:00,PR-01341,Shopping,N,Phone
SR-0003209,2026-02-01 00:43:00,PR-00375,Local news,N,Phone
SR-0003210,2026-06-06 15:52:00,PR-01080,Shopping,N,Phone
SR-0003211,2026-05-19 09:13:00,PR-00603,Travel domestic (permitted),N,Phone
SR-0003212,2026-04-08 13:27:00,PR-00626,Privacy tools,Y,Laptop
SR-0003213,2026-06-27 05:05:00,PR-01825,Entertainment,N,Phone
SR-0003214,2026-06-19 11:11:00,PR-01340,Travel domestic (permitted),N,Laptop
SR-0003215,2026-02-09 06:30:00,PR-01907,Sports,N,Public Library Terminal
SR-0003216,2026-06-07 21:31:00,PR-02663,Foreign news,Y,Phone
SR-0003217,2026-04-12 09:02:00,PR-00472,Encryption software,Y,Phone
SR-0003218,2026-04-15 02:01:00,PR-00609,Recipes,N,Phone
SR-0003219,2026-01-02 11:52:00,PR-01959,Health,N,Laptop
SR-0003220,2026-04-26 06:08:00,PR-01206,Local news,N,Phone
SR-0003221,2026-02-20 05:08:00,PR-00353,Recipes,N,Phone
SR-0003222,2026-02-02 21:36:00,PR-01787,Score appeal process,Y,Phone
SR-0003223,2026-01-17 01:10:00,PR-00463,Local news,N,Phone
SR-0003224,2026-06-03 18:35:00,PR-00761,Recipes,N,Phone
SR-0003225,2026-05-01 03:33:00,PR-01829,Shopping,N,Laptop
SR-0003226,2026-05-15 15:15:00,PR-01253,Sports,N,Phone
SR-0003227,2026-03-12 12:22:00,PR-00020,Foreign news,Y,Phone
SR-0003228,2026-06-13 13:56:00,PR-02476,Sports,N,Public Library Terminal
SR-0003229,2026-01-12 23:57:00,PR-02474,Shopping,N,Laptop
SR-0003230,2026-06-24 03:57:00,PR-01264,Entertainment,N,Phone
SR-0003231,2026-06-23 10:00:00,PR-00451,Entertainment,N,Phone
SR-0003232,2026-06-13 01:51:00,PR-02268,Sports,N,Laptop
SR-0003233,2026-06-23 07:28:00,PR-01485,Entertainment,N,Phone
SR-0003234,2026-01-02 04:19:00,PR-01786,Local news,N,Phone
SR-0003235,2026-05-09 02:00:00,PR-02298,Entertainment,N,Phone
SR-0003236,2026-03-29 23:37:00,PR-01534,Score appeal process,Y,Laptop
SR-0003237,2026-04-10 00:48:00,PR-01227,Shopping,N,Phone
SR-0003238,2026-05-09 18:29:00,PR-01648,Entertainment,N,Phone
SR-0003239,2026-03-09 15:56:00,PR-02147,Entertainment,N,Phone
SR-0003240,2026-06-03 18:35:00,PR-00553,Shopping,N,Laptop
SR-0003241,2026-04-20 20:56:00,PR-01544,Encryption software,Y,Phone
SR-0003242,2026-04-11 07:59:00,PR-00141,Recipes,N,Laptop
SR-0003243,2026-01-09 13:53:00,PR-02487,Banned political parties,Y,Public Library Terminal
SR-0003244,2026-06-18 19:52:00,PR-00973,Weather,N,Phone
SR-0003245,2026-01-23 22:23:00,PR-02210,Local news,N,Phone
SR-0003246,2026-05-13 02:20:00,PR-01807,Shopping,N,Laptop
SR-0003247,2026-06-12 18:34:00,PR-02291,Civic education,N,Phone
SR-0003248,2026-04-09 10:30:00,PR-00055,Independent media,Y,Phone
SR-0003249,2026-05-07 09:03:00,PR-00822,Shopping,N,Laptop
SR-0003250,2026-05-04 17:50:00,PR-00441,Entertainment,N,Laptop
SR-0003251,2026-04-17 00:58:00,PR-01897,Entertainment,N,Phone
SR-0003252,2026-04-20 17:33:00,PR-00769,Weather,N,Phone
SR-0003253,2026-01-12 08:56:00,PR-02535,Local news,N,Phone
SR-0003254,2026-02-16 19:04:00,PR-01699,Recipes,N,Phone
SR-0003255,2026-03-18 21:45:00,PR-02313,Entertainment,N,Laptop
SR-0003256,2026-03-06 18:53:00,PR-00936,VPN tools,Y,Skills Institute Terminal
SR-0003257,2026-02-13 01:10:00,PR-02002,Local news,N,Phone
SR-0003258,2026-04-20 16:28:00,PR-02248,Shopping,N,Phone
SR-0003259,2026-02-28 21:59:00,PR-01337,Entertainment,N,Laptop
SR-0003260,2026-02-10 06:47:00,PR-00199,Shopping,N,Laptop
SR-0003261,2026-02-14 11:00:00,PR-01793,Health,N,Phone
SR-0003262,2026-06-03 05:57:00,PR-01638,Foreign news,Y,Phone
SR-0003263,2026-04-22 03:38:00,PR-00870,Entertainment,N,Laptop
SR-0003264,2026-05-04 01:30:00,PR-00740,Sports,N,Phone
SR-0003265,2026-04-20 18:01:00,PR-01419,Travel domestic (permitted),N,Phone
SR-0003266,2026-06-04 13:42:00,PR-02960,Local news,N,Phone
SR-0003267,2026-04-25 14:54:00,PR-00066,Weather,N,Phone
SR-0003268,2026-05-13 08:52:00,PR-02436,Weather,N,Public Library Terminal
SR-0003269,2026-06-18 02:21:00,PR-02251,Sports,N,Public Library Terminal
SR-0003270,2026-06-16 08:31:00,PR-02122,Health,N,Phone
SR-0003271,2026-04-04 16:59:00,PR-01469,Local news,N,Laptop
SR-0003272,2026-05-01 22:17:00,PR-01678,Score appeal process,Y,Laptop
SR-0003273,2026-03-04 02:07:00,PR-01358,Encryption software,Y,Public Library Terminal
SR-0003274,2026-02-26 14:33:00,PR-00109,Entertainment,N,Phone
SR-0003275,2026-05-10 20:39:00,PR-02460,Cultural and religious gatherings,Y,Phone
SR-0003276,2026-01-05 17:39:00,PR-00545,Local news,N,Phone
SR-0003277,2026-01-30 06:55:00,PR-02677,Entertainment,N,Phone
SR-0003278,2026-03-31 10:49:00,PR-02272,Sports,N,Phone
SR-0003279,2026-01-12 16:06:00,PR-02757,Shopping,N,Laptop
SR-0003280,2026-04-04 17:21:00,PR-01057,Travel domestic (permitted),N,Phone
SR-0003281,2026-06-08 08:03:00,PR-01670,Cultural and religious gatherings,Y,Phone
SR-0003282,2026-01-29 06:50:00,PR-00899,Independent media,Y,Laptop
SR-0003283,2026-02-28 13:54:00,PR-02541,Cultural and religious gatherings,Y,Skills Institute Terminal
SR-0003284,2026-05-09 22:55:00,PR-02489,Sports,N,Phone
SR-0003285,2026-04-20 22:33:00,PR-00623,Weather,N,Laptop
SR-0003286,2026-05-03 21:44:00,PR-02891,Sports,N,Laptop
SR-0003287,2026-06-02 19:41:00,PR-00610,Cultural and religious gatherings,Y,Phone
SR-0003288,2026-01-23 17:35:00,PR-01896,Foreign news,Y,Phone
SR-0003289,2026-04-19 07:50:00,PR-00170,Entertainment,N,Phone
SR-0003290,2026-04-20 23:43:00,PR-01561,Local news,N,Laptop
SR-0003291,2026-03-23 03:25:00,PR-01341,Shopping,N,Phone
SR-0003292,2026-01-17 10:33:00,PR-00848,Sports,N,Phone
SR-0003293,2026-03-06 10:02:00,PR-01804,Local news,N,Public Library Terminal
SR-0003294,2026-01-21 00:33:00,PR-02068,Sports,N,Phone
SR-0003295,2026-01-30 14:04:00,PR-01003,Independent media,Y,Phone
SR-0003296,2026-05-04 19:52:00,PR-02388,Entertainment,N,Phone
SR-0003297,2026-02-05 21:40:00,PR-00624,Sports,N,Laptop
SR-0003298,2026-02-12 23:55:00,PR-02651,Civic education,N,Phone
SR-0003299,2026-04-12 13:27:00,PR-01067,Recipes,N,Skills Institute Terminal
SR-0003300,2026-04-09 06:43:00,PR-00450,Entertainment,N,Phone
SR-0003301,2026-04-29 12:26:00,PR-02421,Foreign news,Y,Laptop
SR-0003302,2026-05-10 11:58:00,PR-00169,Protest organisation,Y,Skills Institute Terminal
SR-0003303,2026-03-22 07:01:00,PR-02551,Independent media,Y,Phone
SR-0003304,2026-06-24 16:01:00,PR-00554,Local news,N,Laptop
SR-0003305,2026-04-16 19:09:00,PR-02575,Score appeal process,Y,Laptop
SR-0003306,2026-06-14 19:19:00,PR-00928,Local news,N,Phone
SR-0003307,2026-05-11 06:53:00,PR-02152,Entertainment,N,Laptop
SR-0003308,2026-03-03 20:12:00,PR-01281,Encryption software,Y,Skills Institute Terminal
SR-0003309,2026-04-02 11:01:00,PR-02826,Travel domestic (permitted),N,Phone
SR-0003310,2026-05-17 09:54:00,PR-02690,Local news,N,Phone
SR-0003311,2026-02-21 02:10:00,PR-00510,Entertainment,N,Phone
SR-0003312,2026-06-26 05:45:00,PR-02799,Weather,N,Phone
SR-0003313,2026-06-19 01:54:00,PR-00084,Score appeal process,Y,Phone
SR-0003314,2026-01-03 07:47:00,PR-00263,Health,N,Phone
SR-0003315,2026-03-17 06:10:00,PR-01226,Entertainment,N,Phone
SR-0003316,2026-04-19 16:04:00,PR-02881,Health,N,Phone
SR-0003317,2026-01-09 18:53:00,PR-01402,Shopping,N,Laptop
SR-0003318,2026-01-17 12:56:00,PR-01653,Recipes,N,Phone
SR-0003319,2026-03-14 01:42:00,PR-00180,Recipes,N,Laptop
SR-0003320,2026-04-20 18:44:00,PR-00266,Weather,N,Laptop
SR-0003321,2026-04-20 08:39:00,PR-00528,Entertainment,N,Phone
SR-0003322,2026-04-09 23:45:00,PR-01974,Local news,N,Laptop
SR-0003323,2026-04-21 20:40:00,PR-02760,Entertainment,N,Laptop
SR-0003324,2026-05-04 21:36:00,PR-01084,Shopping,N,Phone
SR-0003325,2026-02-20 23:45:00,PR-00171,Independent media,Y,Phone
SR-0003326,2026-01-23 11:34:00,PR-00444,VPN tools,Y,Phone
SR-0003327,2026-06-02 18:34:00,PR-02913,Sports,N,Public Library Terminal
SR-0003328,2026-03-22 12:35:00,PR-01108,Sports,N,Phone
SR-0003329,2026-03-23 06:42:00,PR-00664,Encryption software,Y,Phone
SR-0003330,2026-04-19 03:08:00,PR-02750,Shopping,N,Phone
SR-0003331,2026-06-28 21:07:00,PR-02655,Local news,N,Phone
SR-0003332,2026-03-04 23:12:00,PR-00385,Cultural and religious gatherings,Y,Phone
SR-0003333,2026-06-14 00:47:00,PR-01959,Local news,N,Laptop
SR-0003334,2026-04-10 04:28:00,PR-00355,Social credit system criticism,Y,Phone
SR-0003335,2026-03-19 22:55:00,PR-01206,Sports,N,Phone
SR-0003336,2026-02-11 05:55:00,PR-01794,Local news,N,Skills Institute Terminal
SR-0003337,2026-04-26 02:26:00,PR-01611,Entertainment,N,Phone
SR-0003338,2026-04-01 00:58:00,PR-00485,Health,N,Public Library Terminal
SR-0003339,2026-01-28 14:29:00,PR-01267,Weather,N,Phone
SR-0003340,2026-01-11 20:02:00,PR-01428,Banned political parties,Y,Phone
SR-0003341,2026-01-22 12:01:00,PR-02463,Shopping,N,Phone
SR-0003342,2026-03-09 17:20:00,PR-01947,Entertainment,N,Phone
SR-0003343,2026-04-15 21:16:00,PR-02229,Recipes,N,Laptop
SR-0003344,2026-04-18 18:18:00,PR-00267,Entertainment,N,Phone
SR-0003345,2026-01-12 05:33:00,PR-01346,Local news,N,Laptop
SR-0003346,2026-05-15 11:54:00,PR-02948,Travel domestic (permitted),N,Public Library Terminal
SR-0003347,2026-04-07 20:42:00,PR-01182,Encryption software,Y,Phone
SR-0003348,2026-03-23 02:52:00,PR-00376,Recipes,N,Phone
SR-0003349,2026-05-23 15:10:00,PR-01667,Sports,N,Laptop
SR-0003350,2026-05-08 01:18:00,PR-02890,Weather,N,Laptop
SR-0003351,2026-01-25 08:03:00,PR-01169,Health,N,Phone
SR-0003352,2026-01-04 05:01:00,PR-00544,Local news,N,Phone
SR-0003353,2026-06-05 16:29:00,PR-01316,Protest organisation,Y,Phone
SR-0003354,2026-04-23 00:17:00,PR-01498,Local news,N,Phone
SR-0003355,2026-03-10 22:22:00,PR-02148,Entertainment,N,Phone
SR-0003356,2026-02-04 00:39:00,PR-02791,Entertainment,N,Phone
SR-0003357,2026-01-24 19:55:00,PR-00365,Sports,N,Phone
SR-0003358,2026-06-24 05:12:00,PR-01635,Sports,N,Laptop
SR-0003359,2026-04-02 06:57:00,PR-00623,Sports,N,Phone
SR-0003360,2026-01-14 15:45:00,PR-02592,Local news,N,Laptop
SR-0003361,2026-01-25 10:23:00,PR-02804,Sports,N,Laptop
SR-0003362,2026-03-08 01:34:00,PR-00199,Banned political parties,Y,Laptop
SR-0003363,2026-03-24 15:34:00,PR-00032,Cultural and religious gatherings,Y,Laptop
SR-0003364,2026-04-16 02:52:00,PR-00839,Weather,N,Phone
SR-0003365,2026-03-13 09:58:00,PR-01016,Score appeal process,Y,Laptop
SR-0003366,2026-05-14 04:33:00,PR-00282,Recipes,N,Phone
SR-0003367,2026-06-12 12:22:00,PR-02943,Shopping,N,Phone
SR-0003368,2026-06-02 08:23:00,PR-00924,Entertainment,N,Laptop
SR-0003369,2026-06-09 03:22:00,PR-01982,Entertainment,N,Phone
SR-0003370,2026-06-02 03:29:00,PR-02563,Foreign news,Y,Skills Institute Terminal
SR-0003371,2026-01-07 08:10:00,PR-02323,Health,N,Phone
SR-0003372,2026-01-06 17:02:00,PR-00246,Health,N,Phone
SR-0003373,2026-02-13 22:22:00,PR-00276,Emigration procedures,Y,Phone
SR-0003374,2026-05-06 07:12:00,PR-01805,Shopping,N,Laptop
SR-0003375,2026-05-20 01:59:00,PR-02333,Recipes,N,Public Library Terminal
SR-0003376,2026-05-12 18:51:00,PR-01730,Health,N,Laptop
SR-0003377,2026-05-17 13:03:00,PR-00646,Local news,N,Phone
SR-0003378,2026-06-14 15:21:00,PR-00283,Entertainment,N,Laptop
SR-0003379,2026-05-03 01:33:00,PR-02488,Sports,N,Phone
SR-0003380,2026-04-22 07:53:00,PR-01877,Shopping,N,Phone
SR-0003381,2026-03-09 23:57:00,PR-01882,Travel domestic (permitted),N,Phone
SR-0003382,2026-02-19 10:58:00,PR-00909,Sports,N,Phone
SR-0003383,2026-04-23 19:47:00,PR-01055,Entertainment,N,Laptop
SR-0003384,2026-01-01 03:30:00,PR-02511,Shopping,N,Phone
SR-0003385,2026-02-17 16:42:00,PR-01381,Health,N,Phone
SR-0003386,2026-04-12 22:03:00,PR-00018,Emigration procedures,Y,Phone
SR-0003387,2026-05-31 19:31:00,PR-02048,Local news,N,Phone
SR-0003388,2026-05-25 20:15:00,PR-00325,Entertainment,N,Laptop
SR-0003389,2026-03-15 21:11:00,PR-00481,Local news,N,Public Library Terminal
SR-0003390,2026-05-27 00:22:00,PR-00054,Entertainment,N,Phone
SR-0003391,2026-04-06 00:52:00,PR-02897,Local news,N,Laptop
SR-0003392,2026-05-30 16:32:00,PR-02387,Health,N,Laptop
SR-0003393,2026-06-23 20:55:00,PR-00980,Sports,N,Phone
SR-0003394,2026-05-14 13:13:00,PR-02434,Recipes,N,Laptop
SR-0003395,2026-03-31 19:42:00,PR-02233,Emigration procedures,Y,Laptop
SR-0003396,2026-03-19 15:11:00,PR-00027,Entertainment,N,Phone
SR-0003397,2026-01-05 07:53:00,PR-01576,Score appeal process,Y,Laptop
SR-0003398,2026-04-19 22:42:00,PR-02664,Health,N,Laptop
SR-0003399,2026-05-25 16:35:00,PR-02536,Privacy tools,Y,Laptop
SR-0003400,2026-02-27 07:02:00,PR-00604,Local news,N,Phone
SR-0003401,2026-04-21 09:51:00,PR-00532,Entertainment,N,Phone
SR-0003402,2026-05-26 11:00:00,PR-01256,Local news,N,Phone
SR-0003403,2026-06-26 07:39:00,PR-02874,Sports,N,Phone
SR-0003404,2026-03-28 15:44:00,PR-00379,Entertainment,N,Laptop
SR-0003405,2026-01-09 06:46:00,PR-02780,Recipes,N,Phone
SR-0003406,2026-03-31 17:37:00,PR-01889,Local news,N,Laptop
SR-0003407,2026-01-12 07:48:00,PR-00704,VPN tools,Y,Phone
SR-0003408,2026-05-07 21:04:00,PR-02760,VPN tools,Y,Phone
SR-0003409,2026-06-08 02:20:00,PR-02829,Score appeal process,Y,Phone
SR-0003410,2026-04-30 03:36:00,PR-00389,Banned political parties,Y,Phone
SR-0003411,2026-02-17 00:37:00,PR-01149,Shopping,N,Phone
SR-0003412,2026-05-05 17:06:00,PR-01359,Independent media,Y,Phone
SR-0003413,2026-04-19 00:25:00,PR-00644,Foreign news,Y,Phone
SR-0003414,2026-01-23 10:44:00,PR-02302,Social credit system criticism,Y,Skills Institute Terminal
SR-0003415,2026-04-25 13:01:00,PR-00823,Independent media,Y,Laptop
SR-0003416,2026-03-09 05:31:00,PR-00449,Foreign news,Y,Skills Institute Terminal
SR-0003417,2026-03-03 14:05:00,PR-02095,Sports,N,Phone
SR-0003418,2026-03-07 09:56:00,PR-01437,Sports,N,Laptop
SR-0003419,2026-03-25 17:04:00,PR-02990,Sports,N,Phone
SR-0003420,2026-01-02 01:17:00,PR-02577,Local news,N,Skills Institute Terminal
SR-0003421,2026-01-28 22:15:00,PR-01064,Entertainment,N,Laptop
SR-0003422,2026-06-18 08:11:00,PR-01586,Shopping,N,Phone
SR-0003423,2026-05-22 19:32:00,PR-02166,Local news,N,Phone
SR-0003424,2026-04-16 12:58:00,PR-02953,Recipes,N,Laptop
SR-0003425,2026-03-26 05:31:00,PR-02986,Shopping,N,Laptop
SR-0003426,2026-03-14 10:02:00,PR-01656,Weather,N,Phone
SR-0003427,2026-01-21 02:21:00,PR-02417,Foreign news,Y,Laptop
SR-0003428,2026-02-19 23:56:00,PR-02402,Shopping,N,Skills Institute Terminal
SR-0003429,2026-02-25 12:21:00,PR-00205,Score appeal process,Y,Phone
SR-0003430,2026-05-17 07:48:00,PR-02343,Sports,N,Laptop
SR-0003431,2026-02-14 12:01:00,PR-02892,Local news,N,Phone
SR-0003432,2026-03-25 16:35:00,PR-01195,Sports,N,Phone
SR-0003433,2026-01-12 11:26:00,PR-02801,Foreign news,Y,Phone
SR-0003434,2026-02-04 01:20:00,PR-01304,Civic education,N,Laptop
SR-0003435,2026-02-14 20:17:00,PR-02598,Local news,N,Phone
SR-0003436,2026-02-20 23:01:00,PR-02004,Local news,N,Skills Institute Terminal
SR-0003437,2026-01-09 17:46:00,PR-00210,Recipes,N,Phone
SR-0003438,2026-04-23 23:14:00,PR-00005,Recipes,N,Phone
SR-0003439,2026-05-06 13:22:00,PR-00294,Entertainment,N,Laptop
SR-0003440,2026-06-28 22:13:00,PR-01718,Recipes,N,Phone
SR-0003441,2026-03-18 21:57:00,PR-02447,Entertainment,N,Public Library Terminal
SR-0003442,2026-06-02 20:20:00,PR-01738,Local news,N,Skills Institute Terminal
SR-0003443,2026-06-01 15:22:00,PR-02303,Local news,N,Phone
SR-0003444,2026-03-26 12:55:00,PR-01400,Civic education,N,Phone
SR-0003445,2026-02-05 15:33:00,PR-00481,Local news,N,Public Library Terminal
SR-0003446,2026-02-08 20:22:00,PR-02561,Travel domestic (permitted),N,Phone
SR-0003447,2026-03-19 08:14:00,PR-00493,Entertainment,N,Phone
SR-0003448,2026-04-02 22:21:00,PR-00009,Foreign news,Y,Phone
SR-0003449,2026-02-02 23:55:00,PR-01026,Local news,N,Laptop
SR-0003450,2026-06-11 22:41:00,PR-02951,Sports,N,Phone
SR-0003451,2026-06-10 05:34:00,PR-01448,Weather,N,Phone
SR-0003452,2026-05-23 00:56:00,PR-01996,Recipes,N,Laptop
SR-0003453,2026-05-11 03:07:00,PR-00110,Banned political parties,Y,Phone
SR-0003454,2026-01-20 16:49:00,PR-01794,Sports,N,Laptop
SR-0003455,2026-02-23 21:27:00,PR-02910,Health,N,Laptop
SR-0003456,2026-03-30 03:55:00,PR-00162,Travel domestic (permitted),N,Laptop
SR-0003457,2026-01-06 03:34:00,PR-00895,Sports,N,Phone
SR-0003458,2026-05-27 07:35:00,PR-01361,Entertainment,N,Skills Institute Terminal
SR-0003459,2026-01-07 22:34:00,PR-02139,Sports,N,Laptop
SR-0003460,2026-01-28 13:58:00,PR-01327,Health,N,Public Library Terminal
